passenger_id,passenger_name,signup_date,total_rides,total_spent,rating
6241.00,Tarini Ghose,2023-03-03,23.00,1433.67,4.84
6242.00,Umang Hayer,2023-07-03,23.00,395.55,3.03
6243.00,Alisha Cheema,2023-04-19,86.00,212.45,3.82
6244.00,Hazel Mammen,2023-02-13,55.00,729.48,3.65
6245.00,Aradhya Sarna,2023-07-10,36.00,244.27,3.66
6246.00,Shlok Gera,2023-02-08,27.00,1364.97,3.62
6247.00,Shray Kar,2022-12-19,50.00,1957.56,4.87
6248.00,Shamik Shah,2022-12-06,40.00,1096.54,3.27
6249.00,Hazel Bose,2023-06-07,13.00,557.17,3.88
6250.00,Mamooty Bahl,2023-07-11,79.00,1385.75,4.22
6251.00,Jhanvi Arya,2023-05-31,84.00,346.56,3.97
6252.00,Aarush Bhatia,2023-03-25,65.00,740.51,4.34
6253.00,Ranbir Mann,2022-09-17,77.00,806.79,3.25
6254.00,Indranil Raval,2022-11-09,43.00,846.41,3.66
6255.00,Anvi Venkatesh,2023-06-27,29.00,116.19,4.22
6256.00,Miraya Gupta,2022-11-16,49.00,1504.37,4.76
6257.00,Akarsh Dugal,2022-12-07,96.00,1665.19,3.55
6258.00,Shayak Kala,2023-01-05,95.00,1068.29,4.45
6259.00,Azad Jha,2022-08-20,54.00,1403.29,4.15
6260.00,Azad Kadakia,2022-09-06,94.00,1200.27,4.67
6261.00,Shray Lad,2023-01-20,85.00,1188.92,3.41
6262.00,Suhana Sachar,2022-09-15,31.00,562.43,4.51
6263.00,Amani Mander,2022-11-26,50.00,1812.28,3.11
6264.00,Jivin Dani,2023-04-30,27.00,1581.37,4.15
6265.00,Dhanush Lalla,2023-05-10,57.00,1134.15,3.45
6266.00,Trisha Yohannan,2023-03-12,28.00,1641.70,4.57
6267.00,Shaan Balan,2022-10-26,91.00,874.93,3.52
6268.00,Riya Kapadia,2022-08-19,36.00,554.43,3.81
6269.00,Misha Grewal,2023-04-16,27.00,1112.99,4.70
6270.00,Trisha Kuruvilla,2022-12-16,83.00,1215.18,3.61
6271.00,Siya Gara,2022-11-17,21.00,156.59,3.62
6272.00,Nirvi Ganesh,2023-06-11,97.00,712.68,4.86
6273.00,Prerak Bahl,2023-07-04,40.00,210.45,3.66
6274.00,Emir Mani,2023-03-12,25.00,886.31,3.91
6275.00,Yashvi Dua,2022-09-14,59.00,1290.65,3.45
6276.00,Saira Chhabra,2023-03-09,79.00,590.34,3.24
6277.00,Lakshay Kohli,2022-09-09,36.00,1135.32,4.80
6278.00,Advika Mahal,2023-01-02,59.00,1598.27,4.16
6279.00,Piya Bora,2022-10-23,88.00,229.88,4.58
6280.00,Anay Joshi,2022-12-28,85.00,1752.60,4.89
6281.00,Ela Basu,2023-06-26,75.00,1929.77,3.51
6282.00,Umang Solanki,2023-07-10,85.00,1386.00,4.64
6283.00,Yuvraj  Chakraborty,2023-04-25,65.00,1098.43,3.96
6284.00,Dhruv Gandhi,2023-03-20,36.00,601.88,4.38
6285.00,Anay Tailor,2022-09-23,16.00,1515.41,4.05
6286.00,Zaina Raman,2023-02-09,53.00,277.75,3.05
6287.00,Samar Varma,2023-06-04,95.00,1035.18,3.06
6288.00,Tushar Kade,2022-10-10,31.00,1115.52,4.08
6289.00,Anay Bhargava,2023-02-06,32.00,638.47,3.70
6290.00,Lagan Johal,2023-04-11,26.00,1720.29,4.98
6291.00,Tushar Subramanian,2023-06-03,68.00,1479.64,4.64
6292.00,Shamik Raj,2023-01-18,67.00,1656.22,4.55
6293.00,Shlok Setty,2022-12-25,89.00,124.33,4.28
6294.00,Azad Anand,2023-06-19,97.00,358.65,4.78
6295.00,Dhruv Chad,2023-05-11,52.00,242.00,3.81
6296.00,Armaan Solanki,2023-03-22,77.00,483.54,3.64
6297.00,Abram Rao,2023-04-20,25.00,454.12,4.51
6298.00,Manikya Raj,2023-02-16,99.00,1015.30,4.95
6299.00,Shlok Bajaj,2023-02-03,49.00,434.78,3.62
6300.00,Zain Goyal,2023-04-27,34.00,1494.78,3.37
6301.00,Chirag Sodhi,2023-06-07,97.00,1518.15,4.39
6302.00,Kiaan Ahluwalia,2022-10-03,17.00,1545.78,3.09
6303.00,Onkar Hegde,2022-09-15,12.00,1865.55,4.47
6304.00,Lavanya Acharya,2023-01-12,56.00,781.61,4.49
6305.00,Taimur Bhattacharyya,2022-10-03,77.00,893.52,3.77
6306.00,Ela Bhargava,2022-08-16,63.00,287.86,4.85
6307.00,Hunar Bumb,2023-05-30,25.00,1941.07,3.28
6308.00,Arnav Ahluwalia,2022-12-07,29.00,701.76,4.20
6309.00,Nayantara Comar,2023-01-09,39.00,1516.24,3.29
6310.00,Ahana  Sinha,2022-09-05,54.00,135.02,4.30
6311.00,Vaibhav Madan,2023-06-24,78.00,876.27,3.89
6312.00,Onkar Hari,2022-12-21,93.00,649.04,4.04
6313.00,Umang Bhatia,2023-04-17,39.00,1500.02,3.68
6314.00,Saira Mand,2023-05-08,38.00,919.89,3.01
6315.00,Vritika Mann,2023-06-03,42.00,1633.89,3.17
6316.00,Yashvi Kuruvilla,2022-08-25,44.00,565.68,4.40
6317.00,Rasha Warrior,2022-11-11,31.00,1653.24,3.32
6318.00,Dhanush Sankaran,2022-09-04,46.00,912.32,4.23
6319.00,Saira Virk,2023-01-29,23.00,300.93,3.05
6320.00,Kashvi Sachar,2023-05-04,69.00,1212.77,4.12
6321.00,Ira Mani,2022-09-27,24.00,1609.73,3.08
6322.00,Trisha Sridhar,2022-11-16,81.00,513.50,3.66
6323.00,Saksham Dhingra,2023-07-08,85.00,877.80,3.68
6324.00,Renee Wali,2023-06-02,11.00,1928.18,4.30
6325.00,Purab Viswanathan,2022-08-15,73.00,1009.36,3.15
6326.00,Zeeshan Dasgupta,2022-09-14,20.00,300.17,4.01
6327.00,Aayush Bhatia,2022-09-02,91.00,1441.10,4.10
6328.00,Ela Sandhu,2022-12-12,45.00,297.81,4.40
6329.00,Divit Dani,2022-12-15,16.00,1289.40,3.40
6330.00,Jhanvi Ranganathan,2023-05-29,18.00,266.16,3.42
6331.00,Devansh Kari,2023-03-07,41.00,1900.41,3.60
6332.00,Hridaan Bajwa,2023-01-19,82.00,1727.86,4.36
6333.00,Shamik Garde,2022-08-21,51.00,412.94,4.87
6334.00,Saira Sabharwal,2023-05-01,76.00,612.21,4.13
6335.00,Anika Chaudry,2023-04-03,96.00,1423.33,4.37
6336.00,Anaya Yadav,2023-01-16,48.00,1509.18,4.57
6337.00,Navya Butala,2023-03-06,74.00,1939.09,3.24
6338.00,Ritvik Aurora,2022-09-01,56.00,322.76,3.33
6339.00,Tarini Malhotra,2023-05-02,29.00,1935.11,3.84
6340.00,Zaina Vala,2022-12-03,26.00,223.89,4.83
6341.00,Gatik Rout,2023-06-24,68.00,1767.20,3.96
6342.00,Aarav Wason,2023-04-10,20.00,234.88,4.65
6343.00,Saanvi Walia,2023-03-06,68.00,1565.20,4.64
6344.00,Ira Ram,2022-12-06,65.00,118.29,3.52
6345.00,Tiya Sachar,2022-11-23,68.00,547.68,3.93
6346.00,Sana Badal,2022-10-07,93.00,1280.76,4.32
6347.00,Dhruv Bandi,2023-04-13,57.00,296.73,3.06
6348.00,Kiara Ghose,2023-07-05,29.00,285.01,4.35
6349.00,Kaira Madan,2022-10-01,39.00,1093.21,3.86
6350.00,Ivan Deol,2023-06-07,59.00,1488.60,3.74
6351.00,Seher Khurana,2023-04-15,84.00,1018.33,4.29
6352.00,Uthkarsh Aggarwal,2023-05-15,74.00,869.86,4.37
6353.00,Anahi Lad,2023-05-20,35.00,1148.81,4.11
6354.00,Aarush Madan,2023-07-03,42.00,1583.44,4.14
6355.00,Miraya Ghosh,2023-05-04,27.00,1619.28,3.16
6356.00,Vihaan Sahni,2022-10-29,50.00,616.55,3.86
6357.00,Nayantara Keer,2023-01-02,89.00,519.92,4.70
6358.00,Tejas Sawhney,2022-09-12,46.00,1406.51,3.92
6359.00,Zara Suri,2022-08-10,88.00,366.98,4.73
6360.00,Krish Mangat,2023-04-18,67.00,1004.16,4.10
6361.00,Jayan Chokshi,2023-07-08,75.00,1635.37,4.25
6362.00,Bhamini Ahuja,2022-12-13,47.00,736.06,3.56
6363.00,Suhana Choudhary,2023-05-18,99.00,524.50,3.51
6364.00,Shamik Kakar,2023-02-03,53.00,124.27,3.62
6365.00,Kismat Manne,2022-08-13,86.00,1008.49,3.88
6366.00,Uthkarsh Ramesh,2023-06-02,56.00,1813.57,4.66
6367.00,Seher Karpe,2023-02-01,57.00,187.30,4.29
6368.00,Mohanlal Shere,2023-03-31,72.00,527.42,4.65
6369.00,Madhup Kanda,2023-04-24,51.00,793.78,3.17
6370.00,Prerak Dani,2023-06-11,56.00,416.16,4.07
6371.00,Ojas Jani,2022-11-02,13.00,553.26,3.40
6372.00,Gokul Hari,2022-12-04,54.00,162.79,4.29
6373.00,Saanvi Rama,2022-10-03,55.00,816.30,3.40
6374.00,Samar Goswami,2022-08-23,40.00,1075.88,4.35
6375.00,Kimaya Tata,2023-04-16,99.00,655.59,4.43
6376.00,Myra Banerjee,2023-06-08,39.00,1728.46,4.13
6377.00,Mishti Bansal,2023-05-03,50.00,318.51,3.14
6378.00,Charvi Gandhi,2023-06-03,55.00,1060.34,4.30
6379.00,Samiha Bassi,2023-01-30,26.00,317.78,4.93
6380.00,Armaan Rajagopalan,2023-04-02,35.00,174.06,4.47
6381.00,Vanya Sodhi,2022-09-28,17.00,781.13,3.92
6382.00,Jayan Bhandari,2022-10-04,87.00,979.85,4.16
6383.00,Nehmat Sood,2022-12-05,82.00,1428.11,3.15
6384.00,Vanya Basak,2022-10-11,19.00,111.71,4.77
6385.00,Oorja Krishnan,2023-03-19,87.00,1893.03,4.69
6386.00,Advika Madan,2023-04-24,11.00,675.46,3.16
6387.00,Raunak Chawla,2022-08-12,54.00,1620.94,4.29
6388.00,Nakul Chaudhry,2023-03-05,69.00,548.28,3.26
6389.00,Jivika Sandhu,2023-01-15,14.00,1332.33,3.76
6390.00,Oorja Srinivasan,2022-08-15,93.00,1989.51,4.42
6391.00,Romil Keer,2023-06-23,25.00,473.86,3.13
6392.00,Kismat Suresh,2023-05-12,54.00,1169.23,3.45
6393.00,Rania Vig,2022-08-28,85.00,269.41,3.73
6394.00,Kabir Mand,2022-12-04,11.00,1967.71,3.09
6395.00,Samaira Sen,2022-12-14,49.00,237.66,4.34
6396.00,Ela Suresh,2022-11-25,69.00,636.29,3.52
6397.00,Ehsaan Setty,2022-09-11,74.00,890.25,4.02
6398.00,Aayush Deshpande,2022-08-20,19.00,537.33,4.86
6399.00,Kismat Barad,2023-01-24,43.00,1350.75,3.10
6400.00,Diya Bhatt,2023-04-12,30.00,1311.63,4.48
6401.00,Saksham Hora,2022-09-14,96.00,405.29,3.37
6402.00,Alisha Ratta,2023-07-09,21.00,1053.81,3.20
6403.00,Tarini Chacko,2022-10-08,21.00,1929.16,3.95
6404.00,Prerak Kakar,2022-08-15,18.00,1439.02,4.18
6405.00,Ahana  Dass,2022-10-20,62.00,1879.74,4.94
6406.00,Raghav Bava,2022-09-03,15.00,378.84,4.98
6407.00,Devansh Rajagopal,2022-10-28,41.00,1912.91,3.49
6408.00,Advika Gill,2022-08-12,46.00,286.77,3.04
6409.00,Rania Vaidya,2022-09-02,12.00,1889.26,4.49
6410.00,Sana Swamy,2022-12-05,70.00,228.12,3.57
6411.00,Sara Ramanathan,2022-10-02,89.00,982.14,4.97
6412.00,Zoya Thaker,2022-11-10,79.00,1878.41,3.67
6413.00,Jiya Grover,2023-03-25,82.00,1661.78,3.70
6414.00,Jayesh Wagle,2023-04-22,53.00,1378.67,4.22
6415.00,Lavanya Kant,2022-08-10,21.00,1046.56,3.22
6416.00,Anaya Dasgupta,2022-12-18,96.00,1642.63,4.99
6417.00,Saanvi Agate,2023-05-26,81.00,1249.24,4.63
6418.00,Kanav Krishna,2022-12-22,11.00,907.02,4.10
6419.00,Armaan Sem,2022-09-11,15.00,312.44,4.97
6420.00,Shanaya Taneja,2022-10-03,79.00,955.16,4.59
6421.00,Yuvraj  Sarma,2022-11-22,78.00,650.27,4.73
6422.00,Damini Guha,2022-11-19,10.00,1598.08,4.42
6423.00,Heer Saraf,2022-10-30,75.00,646.28,4.60
6424.00,Indranil Chahal,2022-10-17,45.00,622.70,3.25
6425.00,Kiara Gour,2022-10-23,69.00,1183.53,3.91
6426.00,Zara Zachariah,2022-09-01,64.00,1094.81,3.17
6427.00,Hridaan Vohra,2023-01-30,100.00,1819.96,3.79
6428.00,Miraan Sunder,2023-06-02,12.00,1124.26,3.98
6429.00,Yasmin Jaggi,2022-10-26,86.00,1109.83,4.21
6430.00,Ira Devi,2022-09-26,40.00,1626.76,4.43
6431.00,Yakshit Bhat,2022-09-11,47.00,1848.41,3.52
6432.00,Dhruv Ravi,2022-09-09,27.00,1710.49,3.63
6433.00,Badal Hayer,2022-12-08,34.00,1513.75,3.01
6434.00,Devansh Gokhale,2022-12-12,85.00,1011.15,4.07
6435.00,Shayak Randhawa,2023-02-27,69.00,664.50,3.75
6436.00,Jivika Deo,2023-04-07,61.00,597.55,3.83
6437.00,Kismat Ram,2023-05-23,42.00,384.15,4.24
6438.00,Drishya Gokhale,2023-05-14,14.00,510.94,4.02
6439.00,Misha Chada,2022-12-19,69.00,1859.04,3.13
6440.00,Tushar Dash,2023-03-29,92.00,648.59,3.02
6441.00,Pari Bhasin,2022-09-18,43.00,145.45,4.78
6442.00,Ehsaan Bora,2023-03-20,31.00,1421.03,4.52
6443.00,Shray Iyengar,2022-09-09,26.00,1717.34,4.35
6444.00,Purab Rao,2023-01-29,100.00,1173.46,3.22
6445.00,Ehsaan Balay,2022-10-09,87.00,443.53,3.62
6446.00,Indrans Bhandari,2022-12-15,11.00,1141.19,3.74
6447.00,Badal Ghosh,2023-01-28,28.00,701.49,4.94
6448.00,Reyansh Comar,2023-02-28,19.00,370.62,4.83
6449.00,Anvi Balay,2023-02-01,92.00,1821.28,4.19
6450.00,Dharmajan Chaudhuri,2023-03-12,39.00,1455.18,3.97
6451.00,Mehul Loyal,2023-01-16,44.00,261.00,3.50
6452.00,Advika Kannan,2023-02-11,90.00,814.55,3.22
6453.00,Bhavin Deshpande,2023-04-08,58.00,1354.37,4.09
6454.00,Jiya Mahal,2023-04-13,33.00,1924.68,3.90
6455.00,Jivin Sachdeva,2023-06-13,97.00,1607.02,4.15
6456.00,Badal Johal,2022-11-01,19.00,1974.74,4.80
6457.00,Rati Mand,2022-09-09,100.00,596.31,3.06
6458.00,Shray Varughese,2022-12-27,67.00,572.09,3.48
6459.00,Vaibhav Loke,2023-02-02,36.00,1013.60,3.53
6460.00,Tushar Guha,2022-12-27,92.00,625.55,4.22
6461.00,Rasha Krishnamurthy,2022-11-16,26.00,1658.09,3.98
6462.00,Riaan Chand,2023-02-13,90.00,1100.47,3.20
6463.00,Shray Goswami,2023-04-17,75.00,1804.13,3.75
6464.00,Seher Bhakta,2023-05-10,61.00,1311.76,4.38
6465.00,Kimaya Sandhu,2022-12-07,30.00,1673.51,4.74
6466.00,Hridaan Seth,2022-09-11,74.00,437.82,3.39
6467.00,Neelofar Chaudhry,2023-01-28,69.00,1435.99,4.74
6468.00,Yashvi Chand,2023-06-02,31.00,579.72,3.36
6469.00,Madhup Divan,2022-12-18,65.00,1060.78,3.29
6470.00,Jayesh Bhatia,2023-03-08,91.00,424.33,4.46
6471.00,Eshani Sood,2023-03-19,68.00,300.98,3.83
6472.00,Alisha Comar,2023-06-21,86.00,1335.46,3.64
6473.00,Dhanuk Halder,2023-06-17,66.00,1094.81,3.24
6474.00,Lakshay Agarwal,2023-01-27,86.00,857.40,3.26
6475.00,Mishti Goswami,2023-01-13,38.00,684.10,4.71
6476.00,Jayant Mall,2022-12-22,69.00,1036.09,4.78
6477.00,Anahita Kadakia,2022-12-23,91.00,1453.77,3.66
6478.00,Eva Chana,2023-01-16,63.00,1214.67,3.29
6479.00,Indrans Batra,2023-03-06,62.00,1223.86,4.23
6480.00,Samaira Buch,2023-03-26,49.00,1399.06,4.22
6481.00,Kismat Bawa,2022-12-08,12.00,898.41,4.57
6482.00,Yasmin Rajagopalan,2023-04-04,54.00,241.52,3.64
6483.00,Manjari Bhat,2023-05-27,37.00,710.78,3.84
6484.00,Romil Sarna,2023-03-08,30.00,662.36,4.56
6485.00,Jivin Bahri,2022-12-20,74.00,1931.94,3.94
6486.00,Madhav Bedi,2023-06-19,53.00,735.13,3.62
6487.00,Yuvraj  Singhal,2023-04-12,86.00,447.52,3.85
6488.00,Anaya Jha,2022-10-20,91.00,1840.79,3.14
6489.00,Hunar Vora,2022-09-25,46.00,368.68,4.13
6490.00,Hridaan Raju,2022-11-01,71.00,1759.74,3.83
6491.00,Emir Doshi,2023-02-09,96.00,192.37,4.38
6492.00,Alisha Kari,2023-04-28,61.00,1653.47,3.02
6493.00,Akarsh Dhar,2022-12-23,60.00,1489.70,4.69
6494.00,Kiara Badami,2022-10-05,44.00,482.18,3.79
6495.00,Myra Bath,2022-09-13,12.00,170.47,4.74
6496.00,Piya Sen,2023-03-29,84.00,1082.84,4.00
6497.00,Anvi Choudhary,2023-05-17,67.00,1763.14,3.03
6498.00,Lavanya Kakar,2023-01-08,40.00,874.49,4.87
6499.00,Rania Kanda,2023-07-08,74.00,115.47,4.81
6500.00,Gatik Gaba,2022-11-18,70.00,283.17,4.58
6501.00,Inaaya  Master,2022-08-29,56.00,224.80,3.37
6502.00,Aarna Shah,2023-02-09,69.00,205.59,3.56
6503.00,Shalv Bora,2023-02-04,61.00,410.23,3.75
6504.00,Saanvi Sathe,2023-02-05,74.00,128.96,4.09
6505.00,Raunak Dubey,2022-10-18,27.00,595.67,4.11
6506.00,Vedika Balay,2023-05-22,52.00,1599.98,3.67
6507.00,Mannat Rao,2023-06-21,15.00,1579.52,3.84
6508.00,Kabir Sood,2022-09-09,97.00,428.82,3.66
6509.00,Prisha Khosla,2023-03-05,45.00,1575.83,3.04
6510.00,Lakshit Wable,2023-05-16,22.00,1926.22,4.95
6511.00,Indranil Chopra,2023-01-24,26.00,342.34,4.43
6512.00,Dishani Gera,2022-08-10,14.00,400.36,3.20
6513.00,Renee Sachdev,2023-04-18,74.00,1953.88,3.20
6514.00,Jayan Kamdar,2023-04-25,71.00,1300.89,3.05
6515.00,Jivika Gill,2023-05-31,74.00,1365.87,3.93
6516.00,Divyansh Sachar,2023-06-26,43.00,212.24,4.02
6517.00,Jivin Jaggi,2023-03-06,27.00,1180.92,4.86
6518.00,Dhruv Ramanathan,2023-01-21,60.00,1877.56,3.56
6519.00,Nishith Ravi,2022-11-02,41.00,1377.75,3.91
6520.00,Inaaya  Bhalla,2022-10-14,11.00,1281.06,3.77
6521.00,Nitya Shanker,2022-12-05,49.00,334.59,3.98
6522.00,Rhea Das,2023-06-09,69.00,1422.40,4.94
6523.00,Ryan Vasa,2023-01-24,80.00,458.57,3.42
6524.00,Shanaya Bawa,2023-03-31,54.00,1378.45,3.67
6525.00,Pihu Mahajan,2022-10-27,93.00,232.73,3.87
6526.00,Riya Rajan,2022-09-07,20.00,1305.67,3.60
6527.00,Indrajit Sarraf,2023-02-10,79.00,1189.16,4.55
6528.00,Saanvi Jaggi,2023-02-07,65.00,211.26,4.51
6529.00,Nishith Sura,2023-03-10,10.00,1332.08,4.15
6530.00,Renee Chandran,2023-05-12,10.00,883.98,3.48
6531.00,Krish Loke,2022-09-24,49.00,854.61,3.58
6532.00,Diya Dada,2023-04-04,87.00,1963.54,3.20
6533.00,Romil Gade,2023-06-29,60.00,1653.52,4.43
6534.00,Nirvaan Dave,2023-02-23,81.00,1077.70,3.21
6535.00,Yuvaan Bumb,2022-11-02,24.00,286.75,4.65
6536.00,Hrishita Kakar,2022-09-12,97.00,1060.00,4.76
6537.00,Shray Bahri,2022-09-29,27.00,355.10,4.53
6538.00,Fateh Dube,2023-01-02,51.00,1825.01,3.65
6539.00,Anahi Mallick,2022-10-16,70.00,1010.99,3.28
6540.00,Kabir Rout,2022-08-17,89.00,270.31,3.59
6541.00,Pihu Vaidya,2023-02-13,71.00,1930.34,3.08
6542.00,Anahi Rajagopal,2022-10-28,86.00,298.76,4.91
6543.00,Abram Chawla,2023-01-26,99.00,496.56,4.73
6544.00,Hiran Ghosh,2023-04-26,56.00,1532.20,4.98
6545.00,Aayush Sidhu,2023-03-06,10.00,1722.86,4.53
6546.00,Tarini Vig,2023-03-08,88.00,1633.62,3.63
6547.00,Aaina Dugal,2022-09-21,100.00,1060.34,4.09
6548.00,Misha Khatri,2022-12-15,88.00,1330.15,4.01
6549.00,Ishaan Dixit,2022-11-02,23.00,240.52,3.46
6550.00,Lakshit Saha,2022-12-22,73.00,915.89,4.95
6551.00,Ojas Zacharia,2023-01-04,76.00,1742.06,4.77
6552.00,Hansh Dewan,2023-02-24,52.00,667.70,3.72
6553.00,Navya Sathe,2023-02-05,77.00,1884.06,4.71
6554.00,Mahika Reddy,2023-04-22,83.00,1979.82,4.36
6555.00,Ishaan Shankar,2022-11-28,26.00,552.27,4.32
6556.00,Yakshit Guha,2022-08-21,32.00,1383.45,4.71
6557.00,Umang Dhillon,2023-05-07,38.00,929.50,4.61
6558.00,Sumer Sur,2023-07-08,13.00,228.58,4.48
6559.00,Miraan Lall,2023-03-13,76.00,1710.69,4.52
6560.00,Yashvi Bumb,2023-04-25,20.00,1217.75,4.31
6561.00,Drishya Shan,2023-01-06,82.00,1592.99,3.71
6562.00,Kaira Sood,2023-01-15,39.00,1846.12,4.08
6563.00,Aayush Varma,2022-10-23,17.00,1817.87,4.58
6564.00,Indrans Sampath,2023-06-22,76.00,1057.75,3.42
6565.00,Aarush Kakar,2022-08-12,74.00,1725.02,3.08
6566.00,Aaryahi Kannan,2022-11-28,43.00,830.51,3.37
6567.00,Riya Tella,2022-10-19,93.00,689.55,4.25
6568.00,Ivana Walia,2023-01-03,35.00,719.20,4.65
6569.00,Farhan Dua,2023-03-14,55.00,523.81,3.58
6570.00,Nitya Gour,2023-02-10,12.00,519.14,4.88
6571.00,Devansh Srinivasan,2023-03-22,57.00,221.06,4.01
6572.00,Ayesha Shan,2022-09-02,46.00,1441.50,4.24
6573.00,Pranay Mangal,2022-10-03,85.00,907.16,4.70
6574.00,Mamooty Dey,2022-10-31,93.00,1455.78,4.03
6575.00,Ira Tata,2023-05-08,66.00,1753.49,3.82
6576.00,Dishani Rastogi,2022-12-12,28.00,1899.02,4.48
6577.00,Renee Randhawa,2022-08-30,57.00,1075.61,4.68
6578.00,Sahil Rajagopalan,2023-06-28,23.00,557.92,4.09
6579.00,Shayak Chakrabarti,2022-11-16,99.00,351.17,3.15
6580.00,Khushi Sundaram,2022-09-08,12.00,872.77,3.93
6581.00,Akarsh Divan,2022-12-06,66.00,1115.94,3.39
6582.00,Indranil Ramachandran,2023-05-31,46.00,1694.50,3.24
6583.00,Shamik Kala,2022-09-21,18.00,1620.88,3.12
6584.00,Kiaan Kumer,2022-11-25,68.00,1911.25,4.86
6585.00,Anaya Bakshi,2023-02-18,35.00,495.26,3.35
6586.00,Nakul Chopra,2022-10-19,16.00,1901.07,4.02
6587.00,Urvi Viswanathan,2023-02-20,75.00,1365.62,4.61
6588.00,Darshit Gola,2023-02-05,16.00,1429.86,4.26
6589.00,Indrans Khatri,2023-04-22,54.00,297.76,3.25
6590.00,Manjari Vig,2023-01-14,95.00,1297.57,3.23
6591.00,Raunak Chada,2023-04-26,72.00,996.96,3.29
6592.00,Riaan Tak,2022-11-12,96.00,1410.75,4.02
6593.00,Fateh Mani,2022-10-19,68.00,1165.26,3.70
6594.00,Kaira Manne,2022-10-06,63.00,904.85,4.43
6595.00,Purab Ghosh,2023-03-31,93.00,1762.24,4.43
6596.00,Hiran Srinivasan,2023-07-06,53.00,1947.73,3.42
6597.00,Aarush Bhat,2023-01-21,52.00,1359.39,3.80
6598.00,Amira Sankaran,2022-10-01,49.00,844.54,4.79
6599.00,Reyansh Bhavsar,2022-11-28,55.00,1955.35,3.57
6600.00,Aaina Magar,2023-04-03,14.00,1716.08,4.36
6601.00,Zoya Golla,2023-03-31,92.00,1591.56,4.08
6602.00,Sana Vohra,2022-11-27,63.00,1192.67,4.76
6603.00,Miraya Kalita,2022-09-30,100.00,1196.23,3.25
6604.00,Gatik Verma,2022-11-16,84.00,1778.46,3.30
6605.00,Khushi Choudhury,2022-11-02,75.00,1335.16,4.17
6606.00,Anay Golla,2023-02-08,38.00,1108.55,3.74
6607.00,Shalv Chaudhari,2022-09-08,68.00,773.69,3.60
6608.00,Aayush Balasubramanian,2022-12-09,67.00,350.25,3.74
6609.00,Tejas Kannan,2022-08-22,61.00,1273.50,4.01
6610.00,Anahi Ram,2023-07-04,10.00,1579.98,4.56
6611.00,Rati Dyal,2022-09-17,99.00,294.14,4.90
6612.00,Aniruddh Sem,2023-03-15,21.00,1771.02,3.59
6613.00,Ryan Dutta,2023-06-16,32.00,510.70,4.92
6614.00,Kartik Saini,2023-01-18,11.00,402.33,4.95
6615.00,Tejas Dewan,2023-04-26,28.00,567.24,3.90
6616.00,Indranil Rama,2023-04-20,10.00,1479.28,3.98
6617.00,Biju Sarma,2022-09-10,76.00,1189.50,3.88
6618.00,Indranil Mand,2023-05-24,37.00,1140.93,4.26
6619.00,Reyansh Bala,2023-03-31,46.00,1549.73,3.01
6620.00,Nayantara Hayer,2022-09-23,38.00,649.06,4.58
6621.00,Divyansh Bora,2023-02-21,88.00,1431.93,3.15
6622.00,Aradhya Solanki,2022-10-12,35.00,1860.71,4.33
6623.00,Siya Mani,2022-08-31,99.00,1924.52,4.60
6624.00,Tarini Suri,2023-03-16,91.00,1623.22,4.92
6625.00,Eshani Dua,2023-03-30,88.00,1957.65,3.95
6626.00,Vanya Chokshi,2022-08-13,79.00,1595.31,3.32
6627.00,Shray Sundaram,2022-09-12,70.00,465.44,3.49
6628.00,Misha Sunder,2023-05-30,89.00,795.76,4.46
6629.00,Saanvi Bir,2023-06-06,92.00,1265.55,3.13
6630.00,Prisha Ratti,2023-07-02,22.00,1684.86,3.33
6631.00,Vedika Behl,2022-11-25,11.00,107.08,4.01
6632.00,Zain Aggarwal,2022-10-05,15.00,755.60,4.34
6633.00,Pihu Dixit,2022-12-18,40.00,1141.09,4.73
6634.00,Jivin Mani,2023-04-05,40.00,410.77,4.79
6635.00,Jayesh Doctor,2022-08-31,44.00,1424.21,3.11
6636.00,Priyansh Brar,2022-08-22,18.00,1517.25,4.38
6637.00,Raunak Bandi,2022-08-12,97.00,1174.61,3.45
6638.00,Nirvi Dugar,2022-11-12,36.00,222.81,3.39
6639.00,Shanaya Soni,2023-04-27,73.00,1255.04,3.61
6640.00,Shray Mahajan,2023-06-12,82.00,1852.50,4.48
6641.00,Baiju Keer,2023-05-04,47.00,618.95,3.37
6642.00,Rania Sangha,2023-01-22,59.00,216.76,4.06
6643.00,Vihaan Chowdhury,2022-10-11,91.00,1382.48,4.61
6644.00,Jhanvi Sheth,2023-02-27,61.00,1416.07,3.42
6645.00,Pihu Deshmukh,2023-01-16,90.00,1647.12,3.73
6646.00,Sumer Srinivasan,2023-06-03,18.00,284.99,3.21
6647.00,Himmat Ghosh,2023-04-29,52.00,269.39,3.72
6648.00,Romil Mani,2022-08-18,91.00,651.84,3.33
6649.00,Adah Devan,2022-08-19,19.00,1114.03,3.88
6650.00,Keya Gole,2022-11-03,10.00,1502.28,3.48
6651.00,Miraan Ramanathan,2023-03-12,84.00,1549.23,3.48
6652.00,Kaira Varkey,2022-11-30,32.00,1816.36,4.21
6653.00,Saksham Jha,2023-05-04,78.00,1271.66,3.46
6654.00,Shalv Dutta,2023-02-03,61.00,556.08,3.64
6655.00,Alia Kohli,2023-07-06,40.00,625.30,3.52
